attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_utilization_ratio,total_trans_amt_avg
0,42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043,0,1.019,0.711,0.0,67
1,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684,644,0.723,0.714,0.382,60
0,47,F,5,Uneducated,Divorced,$60K - $80K,Blue,34,4,1,3,3127,2094,0.709,0.83,0.67,52
0,47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106,736,0.687,0.562,0.104,69
0,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784,2458,0.798,0.8,0.883,60
0,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536,0,0.695,0.822,0.0,52
0,45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717,1156,0.647,0.641,0.673,67
1,47,F,3,College,Married,Less than $40K,Blue,38,3,3,2,1438,0,0.198,0.226,0.0,44
1,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866,0,0.798,0.355,0.0,67
0,52,M,3,Doctorate,Single,$80K - $120K,Blue,36,3,4,1,2516,1268,0.751,0.818,0.504,55
1,45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076,0,0.734,0.429,0.0,51
0,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514,0,0.514,0.408,0.0,69
0,52,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804,1782,0.698,0.605,0.636,63
1,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,0,0.503,0.452,0.0,52
0,43,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590,0,0.63,0.833,0.0,51
0,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938,1593,0.7,0.783,0.323,55
0,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940,2018,0.42,0.786,0.101,62
0,52,F,0,Graduate,Single,$60K - $80K,Blue,36,3,4,1,12366,0,0.738,0.9,0.0,64
0,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583,2235,0.508,0.509,0.865,54
0,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616,801,0.719,0.511,0.306,68
0,52,F,3,Graduate,Single,$40K - $60K,Blue,45,5,3,1,6053,577,0.85,1.37,0.095,78
1,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708,0,0.443,0.357,0.0,52
0,49,F,4,College,Married,Less than $40K,Blue,33,3,2,1,2393,1667,0.974,0.681,0.697,47
0,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424,1333,0.667,0.694,0.389,73
0,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640,2133,1.008,0.846,0.808,68
0,59,F,0,Graduate,Single,$40K - $60K,Blue,42,6,2,2,1931,1409,0.887,0.625,0.73,73
0,50,M,2,Post-Graduate,Single,$120K +,Blue,38,4,4,2,2123,995,0.626,0.625,0.469,57
1,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606,0,0.763,0.609,0.0,61
0,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633,1395,0.542,0.63,0.248,49
0,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438,740,0.698,0.933,0.514,57
0,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590,2087,0.7,0.78,0.806,58
0,43,M,5,High School,Single,$60K - $80K,Blue,24,3,1,3,4556,0,0.961,0.64,0.0,52
0,47,F,4,High School,Married,$60K - $80K,Blue,39,6,4,0,1537,0,0.712,0.786,0.0,56
0,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602,962,0.834,0.764,0.6,50
0,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080,1799,0.651,0.864,0.865,62
0,46,F,2,High School,Single,$60K - $80K,Blue,34,6,3,1,7565,887,0.81,0.642,0.117,53
0,47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786,1553,0.61,0.81,0.324,66
0,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375,1353,0.804,0.617,0.57,65
0,48,F,2,High School,Married,$60K - $80K,Blue,37,3,2,2,8446,908,0.604,0.763,0.108,63
0,60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977,545,0.901,0.946,0.276,61
0,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908,0,0.719,0.976,0.0,53
0,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220,0,0.997,0.761,0.0,57
0,44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709,1726,0.698,0.78,0.637,56
0,38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503,879,0.776,0.604,0.585,57
0,51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186,0,0.658,0.76,0.0,56
0,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165,1392,0.734,0.946,0.643,58
0,41,F,4,High School,Single,$60K - $80K,Blue,36,4,2,3,1438,0,0.585,0.7,0.0,59
0,61,F,1,College,Single,$60K - $80K,Blue,50,4,4,1,6673,2458,0.625,0.547,0.368,50
0,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404,1109,0.639,0.636,0.461,62
1,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666,0,0.92,0.52,0.0,74
0,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228,1935,0.627,0.545,0.235,72
0,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186,968,0.696,0.63,0.304,54
0,53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596,868,0.743,0.714,0.334,66
1,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662,613,0.868,0.55,0.369,75
1,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053,0,0.866,0.562,0.0,61
0,32,F,2,Uneducated,Single,$60K - $80K,Blue,25,3,2,1,3193,1533,0.936,0.786,0.48,58
0,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927,1337,0.667,0.653,0.694,63
1,39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821,725,0.704,0.296,0.257,68
0,48,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879,1214,0.924,0.681,0.313,65
0,56,F,2,College,Married,Less than $40K,Blue,36,6,2,1,1971,922,0.762,0.867,0.468,57
0,48,F,2,Graduate,Married,$60K - $80K,Blue,35,3,1,1,1755,1058,0.697,0.8,0.603,52
1,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031,1720,0.713,0.778,0.847,84
0,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330,1584,0.78,0.651,0.68,55
0,46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438,0,0.714,0.833,0.0,48
1,59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438,0,0.734,0.69,0.0,52
0,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130,2048,0.776,0.76,0.399,52
0,54,F,2,Graduate,Married,$60K - $80K,Blue,42,4,1,1,11794,1018,0.898,0.706,0.086,63
1,50,M,1,High School,Single,$60K - $80K,Blue,38,4,3,3,7603,744,0.711,0.273,0.098,59
1,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606,0,0.37,0.519,0.0,44
0,49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153,1378,0.744,0.723,0.267,52
0,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500,1169,0.638,0.812,0.468,49
0,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654,1489,0.668,0.673,0.561,58
1,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611,2517,0.537,0.552,0.697,48
0,47,F,4,High School,Married,$60K - $80K,Blue,42,5,2,3,1882,1143,0.638,0.889,0.607,53
0,47,M,3,Doctorate,Single,$80K - $120K,Blue,36,3,1,2,7421,0,0.708,0.786,0.0,58
0,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606,1556,0.676,0.66,0.338,55
0,32,F,0,High School,Divorced,$60K - $80K,Blue,25,5,3,1,12268,1165,0.832,0.822,0.095,59
0,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873,1276,0.791,0.745,0.129,56
0,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555,1366,0.704,0.755,0.878,63
1,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160,0,0.645,0.647,0.0,42
0,38,M,0,High School,Married,$60K - $80K,Blue,26,5,2,1,3809,1521,0.692,0.865,0.399,67
0,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362,1984,0.664,0.642,0.37,44
0,43,F,1,Graduate,Divorced,Less than $40K,Blue,32,4,4,3,1834,1416,0.868,0.927,0.772,71
0,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577,879,0.74,0.744,0.341,66
0,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721,1264,0.796,0.972,0.465,64
0,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925,2065,0.692,1.474,0.706,83
1,44,F,5,Graduate,Divorced,Less than $40K,Blue,39,6,3,2,1545,0,0.749,0.444,0.0,67
1,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212,0,0.942,0.897,0.0,43
0,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001,1482,0.552,0.528,0.114,66
1,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784,2378,0.525,0.676,0.854,35
1,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317,0,0.734,0.519,0.0,54
0,41,F,3,High School,Divorced,Less than $40K,Blue,36,5,2,0,1867,970,0.828,1.0,0.52,75
1,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595,2353,0.924,0.577,0.907,61
0,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438,0,0.906,0.833,0.0,55
0,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696,1177,0.686,0.826,0.694,52
1,46,F,1,Graduate,Married,$60K - $80K,Blue,24,3,3,2,2694,1576,0.494,0.9,0.585,35
1,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,940,0.813,0.441,0.337,52
0,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146,967,0.569,0.721,0.451,57
1,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438,0,0.7,0.424,0.0,41
0,38,F,2,College,Married,$60K - $80K,Blue,36,6,1,2,1438,730,0.921,0.914,0.508,68
0,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269,1852,0.682,0.63,0.434,55
0,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195,2440,0.889,0.714,0.582,61
0,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832,748,0.879,0.812,0.408,50
0,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588,1782,0.546,0.766,0.689,50
0,63,F,0,College,Single,Less than $40K,Blue,36,6,1,1,4847,1856,0.61,0.81,0.383,62
0,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423,429,0.625,0.739,0.177,58
0,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507,1697,1.098,1.029,0.226,65
0,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232,1923,0.629,0.661,0.368,53
0,43,F,3,Uneducated,Single,$60K - $80K,Blue,32,5,1,1,1438,491,0.494,0.593,0.341,58
0,47,F,1,High School,Married,$60K - $80K,Blue,43,4,2,2,1828,1517,0.661,0.577,0.83,55
0,49,F,5,Graduate,Married,$60K - $80K,Blue,43,4,3,2,2557,2351,0.807,1.147,0.919,59
0,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283,1690,0.874,0.488,0.74,68
0,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684,1658,0.669,1.0,0.618,61
0,38,F,1,Graduate,Married,$60K - $80K,Blue,31,3,1,3,7234,0,0.899,1.083,0.0,69
0,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438,743,0.561,0.778,0.517,59
0,42,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730,1303,1.308,0.9,0.477,62
0,50,F,3,High School,Married,$60K - $80K,Blue,38,4,2,1,2808,1720,0.836,0.723,0.613,63
0,42,F,3,College,Single,Less than $40K,Blue,36,6,1,1,6275,0,0.79,0.786,0.0,57
0,43,F,4,College,Divorced,$40K - $60K,Blue,39,4,1,3,1438,0,0.68,1.128,0.0,54
1,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834,0,0.522,0.594,0.0,44
0,44,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522,0,0.783,0.489,0.0,69
0,48,F,4,Doctorate,Single,$60K - $80K,Blue,39,6,1,1,2845,919,0.652,1.263,0.323,61
0,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329,1271,0.729,0.667,0.546,62
0,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099,1164,0.717,0.667,0.555,55
0,42,F,2,Uneducated,Married,$60K - $80K,Blue,37,6,1,1,5099,958,0.607,0.521,0.188,55
0,54,F,4,Graduate,Married,$60K - $80K,Blue,43,3,2,3,3805,821,0.807,0.811,0.216,64
0,47,F,2,High School,Married,$60K - $80K,Blue,32,3,2,1,11438,0,0.815,0.915,0.0,48
0,43,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434,1169,0.689,0.81,0.48,62
0,44,F,3,Graduate,Single,$60K - $80K,Blue,37,3,2,1,4703,1555,0.932,0.648,0.331,46
0,44,F,5,High School,Married,$60K - $80K,Blue,36,4,3,2,5254,2507,0.751,0.641,0.477,70
0,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438,491,0.708,0.787,0.341,52
0,40,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206,1110,0.746,0.614,0.503,56
0,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600,1904,0.72,0.531,0.529,65
0,46,M,2,High School,Divorced,$60K - $80K,Blue,42,3,3,2,7116,693,0.759,0.841,0.097,58
0,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788,0,1.001,0.931,0.0,62
0,60,F,0,Doctorate,Married,$60K - $80K,Blue,51,4,1,3,7508,2148,0.89,0.707,0.286,70
1,39,F,5,Graduate,Married,$40K - $60K,Blue,31,3,3,6,3333,1867,0.947,0.282,0.56,66
0,50,F,2,Graduate,Married,$60K - $80K,Blue,31,5,1,3,13745,0,0.53,0.605,0.0,72
1,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021,2517,0.587,0.481,0.501,56
0,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396,0,0.592,1.053,0.0,61
0,40,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558,0,0.728,0.64,0.0,56
0,30,F,0,College,Single,$60K - $80K,Blue,18,4,2,3,9641,0,0.907,0.667,0.0,62
0,38,F,1,Uneducated,Married,$60K - $80K,Blue,36,3,3,1,12621,912,0.64,0.56,0.072,63
1,40,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313,0,0.673,0.312,0.0,53
0,53,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438,1183,0.841,0.667,0.822,70
0,44,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791,1314,0.725,0.756,0.734,64
0,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300,1598,0.813,0.714,0.695,51
0,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526,2048,0.716,0.8,0.811,59
1,42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918,0,0.559,0.459,0.0,38
0,53,F,2,Graduate,Single,$60K - $80K,Blue,49,4,2,3,6074,0,0.697,0.674,0.0,55
0,45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995,1766,0.76,0.864,0.354,53
0,34,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323,1062,0.729,0.773,0.32,59
0,56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464,1794,0.682,0.9,0.728,60
0,34,F,2,Graduate,Divorced,Less than $40K,Blue,18,4,1,3,2730,0,0.648,0.714,0.0,62
0,35,F,1,College,Divorced,$60K - $80K,Blue,29,4,3,3,1438,966,0.871,0.761,0.672,64
1,43,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617,1035,0.36,0.591,0.224,50
0,50,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220,1015,1.063,0.878,0.123,62
0,40,F,3,College,Single,Less than $40K,Blue,29,4,3,1,5716,623,0.673,0.881,0.109,55
0,49,F,2,College,Single,Less than $40K,Blue,36,4,3,0,1635,1220,0.565,0.931,0.746,85
0,52,F,2,Graduate,Single,$40K - $60K,Blue,46,4,2,3,4259,0,0.59,0.702,0.0,54
1,40,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869,0,0.642,0.519,0.0,53
1,56,F,3,College,Single,Less than $40K,Blue,46,1,3,3,2272,1350,0.762,0.96,0.594,48
0,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598,1848,0.547,0.814,0.711,56
0,50,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762,703,0.548,0.543,0.065,63
0,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982,1751,0.843,0.676,0.883,69
0,33,F,2,Doctorate,Divorced,$60K - $80K,Blue,21,3,3,3,4651,2499,0.766,0.795,0.537,64
1,52,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437,0,0.912,0.656,0.0,57
0,42,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563,1579,0.924,0.707,0.616,69
1,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576,193,0.85,0.742,0.042,57
0,44,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245,1342,0.687,0.706,0.598,53
1,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776,0,0.518,0.292,0.0,71
0,45,F,2,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911,1471,0.871,0.771,0.505,71
0,47,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257,896,0.68,0.516,0.397,49
0,62,M,1,High School,Single,$60K - $80K,Blue,36,5,1,1,18457,2248,0.578,0.643,0.122,52
1,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681,0,0.464,0.5,0.0,40
0,52,F,2,High School,Single,$60K - $80K,Blue,32,6,1,3,1461,0,0.676,0.778,0.0,57
1,48,F,3,High School,Divorced,Less than $40K,Blue,37,4,2,1,2363,978,0.662,0.538,0.414,65
0,49,F,2,College,Married,Less than $40K,Blue,36,5,3,3,1438,863,0.605,0.914,0.6,66
0,42,F,5,Uneducated,Married,$60K - $80K,Blue,29,3,2,3,1840,1267,0.605,0.49,0.689,59
0,49,F,4,Graduate,Single,$40K - $60K,Blue,39,6,2,3,7382,1326,0.806,0.667,0.18,73
0,51,M,4,Doctorate,Married,$80K - $120K,Blue,47,4,3,2,3861,622,0.794,0.976,0.161,59
0,53,F,3,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562,751,0.925,0.976,0.481,56
0,49,F,3,Graduate,Divorced,$40K - $60K,Blue,36,6,1,2,3088,1477,0.748,0.833,0.478,66
0,55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438,0,0.612,0.891,0.0,53
0,46,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168,1704,0.725,0.769,0.786,49
0,34,F,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432,851,0.873,0.917,0.35,68
0,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197,0,0.921,0.641,0.0,71
0,39,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009,1604,0.449,0.786,0.16,57
0,47,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,36,6,1,2,3979,1319,0.85,0.634,0.331,68
0,49,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189,1860,0.834,0.653,0.85,51
0,46,F,2,Graduate,Single,$60K - $80K,Blue,31,5,2,3,8243,927,0.568,0.765,0.112,50
0,42,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946,1172,0.614,0.878,0.098,63
0,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239,1256,0.605,0.976,0.561,60
0,48,F,3,Post-Graduate,Married,$60K - $80K,Blue,38,6,1,3,4025,0,0.887,0.673,0.0,48
0,52,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663,0,0.707,0.654,0.0,56
0,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649,929,0.633,0.75,0.255,51
0,43,F,4,College,Single,Less than $40K,Blue,36,5,3,2,1438,0,0.705,0.651,0.0,62
0,57,F,3,College,Single,Less than $40K,Blue,51,5,1,0,2894,0,0.886,0.706,0.0,62
0,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621,787,0.551,0.738,0.486,64
0,45,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740,1786,0.597,1.333,0.652,61
0,45,F,2,Graduate,Divorced,$40K - $60K,Blue,37,5,2,3,5562,1556,0.751,0.767,0.28,60
1,41,F,3,Uneducated,Divorced,$60K - $80K,Blue,36,2,3,1,13733,0,0.325,0.875,0.0,53
0,46,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374,1332,0.686,0.884,0.561,52
0,51,F,3,College,Divorced,Less than $40K,Blue,36,5,2,2,2267,1357,0.697,0.735,0.599,52
0,48,F,3,Graduate,Married,$60K - $80K,Blue,39,3,1,2,6130,1741,0.578,0.658,0.284,67
1,37,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361,0,0.59,0.571,0.0,47
1,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569,257,0.408,0.667,0.164,50
0,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626,1013,0.826,0.729,0.623,63
0,35,F,1,College,Married,Less than $40K,Blue,36,3,1,2,2158,1299,0.733,0.973,0.602,67
0,43,M,1,High School,Single,$60K - $80K,Blue,31,4,3,1,2283,1470,0.935,0.689,0.644,67
0,57,F,1,High School,Divorced,$40K - $60K,Blue,42,3,1,1,2542,1884,0.715,1.095,0.741,51
0,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438,0,0.6,0.619,0.0,63
0,47,M,2,Graduate,Divorced,$40K - $60K,Blue,37,3,3,1,2335,1373,0.876,0.653,0.588,52
0,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033,1832,0.938,0.947,0.901,55
0,41,F,3,High School,Married,$60K - $80K,Blue,31,4,6,3,4739,1878,0.719,0.826,0.396,62
0,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821,764,0.688,0.684,0.131,55
0,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182,1566,0.574,0.711,0.718,51
0,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319,913,0.612,1.049,0.275,54
0,52,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021,1530,0.731,0.767,0.506,54
0,49,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219,0,0.77,0.68,0.0,54
0,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438,869,0.821,0.878,0.604,60
1,48,F,3,High School,Divorced,$60K - $80K,Blue,36,3,3,2,4431,2517,0.499,0.371,0.568,45
0,46,F,2,Graduate,Married,$60K - $80K,Blue,40,4,5,3,3131,0,0.811,0.632,0.0,48
0,26,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486,0,0.734,0.907,0.0,55
0,40,F,3,High School,Single,$60K - $80K,Blue,36,3,3,2,6384,2034,0.493,0.886,0.319,53
0,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077,0,0.59,0.917,0.0,52
0,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956,958,0.789,0.854,0.49,65
1,51,M,1,Doctorate,Married,$80K - $120K,Blue,39,4,3,4,24462,946,0.475,0.542,0.039,46
0,43,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725,2517,0.482,0.692,0.924,67
0,46,F,4,Uneducated,Divorced,$40K - $60K,Blue,40,6,3,1,1474,843,0.751,1.097,0.572,68
0,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880,1792,0.804,0.951,0.181,57
0,58,M,2,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467,1176,0.811,0.921,0.477,64
0,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397,2336,0.67,0.846,0.433,49
0,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370,1133,0.722,0.686,0.336,54
1,37,F,3,College,Married,$60K - $80K,Blue,24,4,2,4,11239,0,0.32,0.162,0.0,47
0,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240,1231,0.637,0.69,0.55,51
0,52,F,2,College,Married,$60K - $80K,Blue,45,5,1,2,2737,1719,0.657,0.615,0.628,75
0,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170,1384,0.77,0.649,0.332,48
0,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839,960,0.566,0.516,0.044,59
0,49,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991,0,0.954,0.61,0.0,68
0,55,M,2,Uneducated,Single,$120K +,Blue,36,6,2,3,29795,2364,0.759,0.919,0.079,55
0,52,F,1,Graduate,Married,$40K - $60K,Blue,39,3,2,1,1438,635,0.744,0.927,0.441,58
0,44,F,2,Graduate,Married,$60K - $80K,Blue,37,6,3,2,24221,1274,0.452,0.853,0.053,53
0,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131,1288,0.797,0.841,0.604,52
0,41,F,4,High School,Single,Less than $40K,Blue,23,3,2,2,2787,2053,0.76,0.551,0.737,65
0,48,F,4,Graduate,Divorced,Less than $40K,Blue,38,4,3,1,1438,0,0.647,0.625,0.0,58
1,42,F,0,Uneducated,Divorced,$60K - $80K,Blue,31,3,3,4,2712,0,0.724,0.474,0.0,82
0,43,F,3,High School,Divorced,Less than $40K,Blue,13,6,2,1,2605,2269,0.881,0.837,0.871,67
0,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169,2296,0.773,0.796,0.444,52
0,49,M,3,College,Divorced,$80K - $120K,Blue,38,3,3,3,4694,0,0.582,1.24,0.0,67
0,50,F,3,Graduate,Single,Less than $40K,Blue,40,3,3,1,1848,501,0.653,0.683,0.271,66
0,43,M,2,High School,Single,$60K - $80K,Blue,36,3,1,2,6039,1759,0.479,0.654,0.291,52
0,54,M,2,High School,Married,$120K +,Blue,42,3,2,3,5256,889,0.559,0.685,0.169,55
